"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2025-09-11 04:00:00","2025-09-11 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3588934,3588934,0.55874001979828,0,0
"2025-09-11 05:00:00","2025-09-11 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3523264,3523264,0.54851377010345,0,0
"2025-09-11 06:00:00","2025-09-11 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3120508,3120508,0.48580950498581,0,0
"2025-09-11 07:00:00","2025-09-11 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3028489,3028489,0.4714817404747,0,0
"2025-09-11 08:00:00","2025-09-11 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3789917,3789917,0.59001976251602,0,0
"2025-09-11 09:00:00","2025-09-11 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4771290,4771290,0.74279797077179,0,0
"2025-09-11 10:00:00","2025-09-11 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5189197,5189197,0.80785501003265,0,0
"2025-09-11 11:00:00","2025-09-11 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5112499,5112499,0.79591125249863,0,0
"2025-09-11 12:00:00","2025-09-11 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5113140,5113140,0.79600751399994,0,0
"2025-09-11 13:00:00","2025-09-11 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4972956,4972956,0.77418100833893,0,0
"2025-09-11 14:00:00","2025-09-11 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3926933,3926933,0.61133497953415,0,0
"2025-09-11 15:00:00","2025-09-11 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4000791,4000791,0.62283051013947,0,0
"2025-09-11 16:00:00","2025-09-11 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3936722,3936722,0.61285424232483,0,0
"2025-09-11 17:00:00","2025-09-11 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3603683,3603683,0.5610054731369,0,0
"2025-09-11 18:00:00","2025-09-11 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3046804,3046804,0.47431099414825,0,0
"2025-09-11 19:00:00","2025-09-11 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2913058,2913058,0.45348826050758,0,0
"2025-09-11 20:00:00","2025-09-11 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2884851,2884851,0.44909501075745,0,0
"2025-09-11 21:00:00","2025-09-11 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3200775,3200775,0.49827399849892,0,0
"2025-09-11 22:00:00","2025-09-11 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3844181,3844181,0.59843248128891,0,0
"2025-09-11 23:00:00","2025-09-12 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3375667,3375667,0.52549576759338,0,0
"2025-09-12 00:00:00","2025-09-12 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3526694,3526694,0.54900401830673,0,0
"2025-09-12 01:00:00","2025-09-12 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3765575,3765575,0.58618849515915,0,0
"2025-09-12 02:00:00","2025-09-12 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3678132,3678132,0.57257372140884,0,0
"2025-09-12 03:00:00","2025-09-12 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3948127,3948127,0.6146012544632,0,0
"2025-09-12 04:00:00","2025-09-12 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3711449,3711449,0.57775527238846,0,0
"2025-09-12 05:00:00","2025-09-12 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3697443,3697443,0.57557272911072,0,0
"2025-09-12 06:00:00","2025-09-12 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4191929,4191929,0.65254527330399,0,0
"2025-09-12 07:00:00","2025-09-12 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5231814,5231814,0.81441748142242,0,0
"2025-09-12 08:00:00","2025-09-12 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5655927,5655927,0.88043427467346,0,0
"2025-09-12 09:00:00","2025-09-12 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5737741,5737741,0.89316624403,0,0
"2025-09-12 10:00:00","2025-09-12 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5752201,5752201,0.89541327953339,0,0
"2025-09-12 11:00:00","2025-09-12 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5602276,5602276,0.87207174301147,0,0
"2025-09-12 12:00:00","2025-09-12 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5035315,5035315,0.78381323814392,0,0
"2025-09-12 13:00:00","2025-09-12 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5729353,5729353,0.89184552431107,0,0
"2025-09-12 14:00:00","2025-09-12 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5637613,5637613,0.87756150960922,0,0
"2025-09-12 15:00:00","2025-09-12 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5155264,5155264,0.80247473716736,0,0
"2025-09-12 16:00:00","2025-09-12 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4216274,4216274,0.65630751848221,0,0
"2025-09-12 17:00:00","2025-09-12 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3347596,3347596,0.52108651399612,0,0
"2025-09-12 18:00:00","2025-09-12 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2415122,2415122,0.37593576312065,0,0
"2025-09-12 19:00:00","2025-09-12 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2025534,2025534,0.31529176235199,0,0
"2025-09-12 20:00:00","2025-09-12 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2191348,2191348,0.34110075235367,0,0
"2025-09-12 21:00:00","2025-09-12 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1985125,1985125,0.30899924039841,0,0
"2025-09-12 22:00:00","2025-09-12 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2177713,2177713,0.33897525072098,0,0
"2025-09-12 23:00:00","2025-09-13 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2515908,2515908,0.39161649346352,0,0
"2025-09-13 00:00:00","2025-09-13 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2276622,2276622,0.35436823964119,0,0
"2025-09-13 01:00:00","2025-09-13 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1993660,1993660,0.31032225489616,0,0
"2025-09-13 02:00:00","2025-09-13 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2113337,2113337,0.32894951105118,0,0
"2025-09-13 03:00:00","2025-09-13 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2181083,2181083,0.33949300646782,0,0
"2025-09-13 04:00:00","2025-09-13 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2406455,2406455,0.37457126379013,0,0
"2025-09-13 05:00:00","2025-09-13 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2598897,2598897,0.40452376008034,0,0
"2025-09-13 06:00:00","2025-09-13 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2648390,2648390,0.41222575306892,0,0
"2025-09-13 07:00:00","2025-09-13 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3190649,3190649,0.49662724137306,0,0
"2025-09-13 08:00:00","2025-09-13 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4379533,4379533,0.68167448043823,0,0
"2025-09-13 09:00:00","2025-09-13 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5149088,5149088,0.80145251750946,0,0
"2025-09-13 10:00:00","2025-09-13 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5475288,5475288,0.85222172737122,0,0
"2025-09-13 11:00:00","2025-09-13 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5629668,5629668,0.87624752521515,0,0
"2025-09-13 12:00:00","2025-09-13 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5286067,5286067,0.82276302576065,0,0
"2025-09-13 13:00:00","2025-09-13 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4882497,4882497,0.75994551181793,0,0
"2025-09-13 14:00:00","2025-09-13 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3765910,3765910,0.58614975214005,0,0
"2025-09-13 15:00:00","2025-09-13 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3028754,3028754,0.47141200304031,0,0
"2025-09-13 16:00:00","2025-09-13 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2383661,2383661,0.37100476026535,0,0
"2025-09-13 17:00:00","2025-09-13 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2061869,2061869,0.32091799378395,0,0
"2025-09-13 18:00:00","2025-09-13 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1879555,1879555,0.29254049062729,0,0
"2025-09-13 19:00:00","2025-09-13 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1517679,1517679,0.23621599376202,0,0
"2025-09-13 20:00:00","2025-09-13 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1533072,1533072,0.23861074447632,0,0
"2025-09-13 21:00:00","2025-09-13 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1533303,1533303,0.23864574730396,0,0
"2025-09-13 22:00:00","2025-09-13 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1412902,1412902,0.21990549564362,0,0
"2025-09-13 23:00:00","2025-09-14 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1381419,1381419,0.21500450372696,0,0
"2025-09-14 00:00:00","2025-09-14 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1346492,1346492,0.20956775546074,0,0
"2025-09-14 01:00:00","2025-09-14 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1365650,1365650,0.21254825592041,0,0
"2025-09-14 02:00:00","2025-09-14 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1461694,1461694,0.22749574482441,0,0
"2025-09-14 03:00:00","2025-09-14 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1110970,1110970,0.1729090064764,0,0
"2025-09-14 04:00:00","2025-09-14 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,753885,753885,0.11733250319958,0,0
"2025-09-14 05:00:00","2025-09-14 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,707548,707548,0.11011999845505,0,0
"2025-09-14 06:00:00","2025-09-14 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,953351,953351,0.14837549626827,0,0
"2025-09-14 07:00:00","2025-09-14 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1300570,1300570,0.20241424441338,0,0
"2025-09-14 08:00:00","2025-09-14 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1852787,1852787,0.28835725784302,0,0
"2025-09-14 09:00:00","2025-09-14 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2390287,2390287,0.37200948596001,0,0
"2025-09-14 10:00:00","2025-09-14 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2992954,2992954,0.46580275893211,0,0
"2025-09-14 11:00:00","2025-09-14 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3372858,3372858,0.52492624521255,0,0
"2025-09-14 12:00:00","2025-09-14 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3269459,3269459,0.50883227586746,0,0
"2025-09-14 13:00:00","2025-09-14 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2794837,2794837,0.43496376276016,0,0
"2025-09-14 14:00:00","2025-09-14 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2773612,2773612,0.43165850639343,0,0
"2025-09-14 15:00:00","2025-09-14 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2086033,2086033,0.32464924454689,0,0
"2025-09-14 16:00:00","2025-09-14 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1186265,1186265,0.1846175044775,0,0
"2025-09-14 17:00:00","2025-09-14 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,769117,769117,0.11969649791718,0,0
"2025-09-14 18:00:00","2025-09-14 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,948231,948231,0.14757125079632,0,0
"2025-09-14 19:00:00","2025-09-14 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1714002,1714002,0.26674523949623,0,0
"2025-09-14 20:00:00","2025-09-14 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2656805,2656805,0.41346949338913,0,0
"2025-09-14 21:00:00","2025-09-14 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3592218,3592218,0.55904227495193,0,0
"2025-09-14 22:00:00","2025-09-14 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3886822,3886822,0.60488772392273,0,0
"2025-09-14 23:00:00","2025-09-15 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4200297,4200297,0.6536700129509,0,0
"2025-09-15 00:00:00","2025-09-15 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4360078,4360078,0.67853248119354,0,0
"2025-09-15 01:00:00","2025-09-15 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4672451,4672451,0.72714251279831,0,0
"2025-09-15 02:00:00","2025-09-15 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5418436,5418436,0.84323197603226,0,0
"2025-09-15 03:00:00","2025-09-15 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5317470,5317470,0.82751524448395,0,0
"2025-09-15 04:00:00","2025-09-15 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5327728,5327728,0.82910847663879,0,0
"2025-09-15 05:00:00","2025-09-15 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5391400,5391400,0.83901351690292,0,0
"2025-09-15 06:00:00","2025-09-15 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5705914,5705914,0.88795477151871,0,0
"2025-09-15 07:00:00","2025-09-15 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6080639,6080639,0.94626575708389,0,0
"2025-09-15 08:00:00","2025-09-15 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6340157,6340157,0.98664724826813,0,0
"2025-09-15 09:00:00","2025-09-15 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6202171,6202171,0.9651700258255,0,0
"2025-09-15 10:00:00","2025-09-15 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5842379,5842379,0.9091762304306,0,0
"2025-09-15 11:00:00","2025-09-15 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6034444,6034444,0.93906098604202,0,0
"2025-09-15 12:00:00","2025-09-15 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5842054,5842054,0.90911799669266,0,0
"2025-09-15 13:00:00","2025-09-15 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5858021,5858021,0.91159874200821,0,0
"2025-09-15 14:00:00","2025-09-15 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5851645,5851645,0.91060298681259,0,0
"2025-09-15 15:00:00","2025-09-15 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5834594,5834594,0.90794575214386,0,0
"2025-09-15 16:00:00","2025-09-15 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6375311,6375311,0.99208474159241,0,0
"2025-09-15 17:00:00","2025-09-15 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6356900,6356900,0.98921602964401,0,0
"2025-09-15 18:00:00","2025-09-15 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6325937,6325937,0.98439347743988,0,0
"2025-09-15 19:00:00","2025-09-15 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6297762,6297762,0.98000472784042,0,0
"2025-09-15 20:00:00","2025-09-15 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6298348,6298348,0.9800917506218,0,0
"2025-09-15 21:00:00","2025-09-15 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6321299,6321299,0.98365950584412,0,0
"2025-09-15 22:00:00","2025-09-15 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6209419,6209419,0.96624547243118,0,0
"2025-09-15 23:00:00","2025-09-16 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6135739,6135739,0.95477622747421,0,0
"2025-09-16 00:00:00","2025-09-16 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5742231,5742231,0.89353901147842,0,0
"2025-09-16 01:00:00","2025-09-16 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6050778,6050778,0.94154751300812,0,0
"2025-09-16 02:00:00","2025-09-16 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5974442,5974442,0.92966502904892,0,0
"2025-09-16 03:00:00","2025-09-16 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6159728,6159728,0.95849299430847,0,0
"2025-09-16 04:00:00","2025-09-16 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6072652,6072652,0.94493925571442,0,0
"2025-09-16 05:00:00","2025-09-16 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5720913,5720913,0.89020299911499,0,0
"2025-09-16 06:00:00","2025-09-16 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5660158,5660158,0.88074547052383,0,0
"2025-09-16 07:00:00","2025-09-16 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5669263,5669263,0.8821587562561,0,0
"2025-09-16 08:00:00","2025-09-16 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5734459,5734459,0.8922997713089,0,0
"2025-09-16 09:00:00","2025-09-16 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6240220,6240220,0.97099322080612,0,0
"2025-09-16 10:00:00","2025-09-16 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6213656,6213656,0.9668562412262,0,0
"2025-09-16 11:00:00","2025-09-16 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6264856,6264856,0.97481900453568,0,0
"2025-09-16 12:00:00","2025-09-16 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6095417,6095417,0.94845002889633,0,0
"2025-09-16 13:00:00","2025-09-16 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6020325,6020325,0.93676173686981,0,0
"2025-09-16 14:00:00","2025-09-16 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5918461,5918461,0.92090773582458,0,0
"2025-09-16 15:00:00","2025-09-16 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5143686,5143686,0.80035024881363,0,0
"2025-09-16 16:00:00","2025-09-16 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4754907,4754907,0.73985350131989,0,0
"2025-09-16 17:00:00","2025-09-16 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4080049,4080049,0.63484448194504,0,0
"2025-09-16 18:00:00","2025-09-16 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3319964,3319964,0.51657497882843,0,0
"2025-09-16 19:00:00","2025-09-16 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3281792,3281792,0.51063376665115,0,0
"2025-09-16 20:00:00","2025-09-16 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2648654,2648654,0.41211825609207,0,0
"2025-09-16 21:00:00","2025-09-16 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2256389,2256389,0.35108199715614,0,0
"2025-09-16 22:00:00","2025-09-16 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2055267,2055267,0.31978726387024,0,0
"2025-09-16 23:00:00","2025-09-17 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1863205,1863205,0.28990250825882,0,0
"2025-09-17 00:00:00","2025-09-17 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1596749,1596749,0.2484425008297,0,0
"2025-09-17 01:00:00","2025-09-17 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1476580,1476580,0.22974400222301,0,0
"2025-09-17 02:00:00","2025-09-17 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1319104,1319104,0.20524124801159,0,0
"2025-09-17 03:00:00","2025-09-17 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1176274,1176274,0.18301725387573,0,0
"2025-09-17 04:00:00","2025-09-17 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1077912,1077912,0.16771225631237,0,0
"2025-09-17 05:00:00","2025-09-17 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1124710,1124710,0.17499275505543,0,0
"2025-09-17 06:00:00","2025-09-17 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1344143,1344143,0.20913325250149,0,0
"2025-09-17 07:00:00","2025-09-17 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1552548,1552548,0.24155800044537,0,0
"2025-09-17 08:00:00","2025-09-17 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1808192,1808192,0.28133198618889,0,0
"2025-09-17 09:00:00","2025-09-17 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2668727,2668727,0.41521874070168,0,0
"2025-09-17 10:00:00","2025-09-17 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3714309,3714309,0.57789498567581,0,0
"2025-09-17 11:00:00","2025-09-17 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4170538,4170538,0.64887547492981,0,0
"2025-09-17 12:00:00","2025-09-17 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4254712,4254712,0.6619685292244,0,0
"2025-09-17 13:00:00","2025-09-17 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4580772,4580772,0.71269577741623,0,0
"2025-09-17 14:00:00","2025-09-17 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4403996,4403996,0.68518924713135,0,0
"2025-09-17 15:00:00","2025-09-17 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4283494,4283494,0.66643851995468,0,0
"2025-09-17 16:00:00","2025-09-17 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4285564,4285564,0.66675752401352,0,0
"2025-09-17 17:00:00","2025-09-17 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4416258,4416258,0.68708848953247,0,0
"2025-09-17 18:00:00","2025-09-17 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4518633,4518633,0.70301347970963,0,0
"2025-09-17 19:00:00","2025-09-17 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4848303,4848303,0.75430023670197,0,0
"2025-09-17 20:00:00","2025-09-17 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4898321,4898321,0.7620792388916,0,0
"2025-09-17 21:00:00","2025-09-17 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4949175,4949175,0.76998752355576,0,0
"2025-09-17 22:00:00","2025-09-17 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4901481,4901481,0.76256400346756,0,0
"2025-09-17 23:00:00","2025-09-18 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4731557,4731557,0.73612475395203,0,0
"2025-09-18 00:00:00","2025-09-18 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4547904,4547904,0.70754951238632,0,0
"2025-09-18 01:00:00","2025-09-18 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4427664,4427664,0.6888399720192,0,0
"2025-09-18 02:00:00","2025-09-18 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4026145,4026145,0.62637048959732,0,0
"2025-09-18 03:00:00","2025-09-18 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3759563,3759563,0.5848942399025,0,0
"2025-09-18 04:00:00","2025-09-18 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3763238,3763238,0.58546376228333,0,0
"2025-09-18 05:00:00","2025-09-18 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3451749,3451749,0.53700202703476,0,0
"2025-09-18 06:00:00","2025-09-18 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3185917,3185917,0.49564325809479,0,0
"2025-09-18 07:00:00","2025-09-18 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3372482,3372482,0.52466523647308,0,0
"2025-09-18 08:00:00","2025-09-18 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3854153,3854153,0.59959751367569,0,0
"2025-09-18 09:00:00","2025-09-18 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4204527,4204527,0.65410327911377,0,0
"2025-09-18 10:00:00","2025-09-18 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4758750,4758750,0.74032127857208,0,0
"2025-09-18 11:00:00","2025-09-18 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4974845,4974845,0.77393573522568,0,0
"2025-09-18 12:00:00","2025-09-18 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5027703,5027703,0.78215575218201,0,0
"2025-09-18 13:00:00","2025-09-18 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5073656,5073656,0.78930151462555,0,0
"2025-09-18 14:00:00","2025-09-18 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4698218,4698218,0.73089176416397,0,0
"2025-09-18 15:00:00","2025-09-18 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4649054,4649054,0.72324049472809,0,0
"2025-09-18 16:00:00","2025-09-18 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4692854,4692854,0.73005151748657,0,0
"2025-09-18 17:00:00","2025-09-18 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4915754,4915754,0.76472347974777,0,0
"2025-09-18 18:00:00","2025-09-18 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4505749,4505749,0.70093822479248,0,0
"2025-09-18 19:00:00","2025-09-18 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3880460,3880460,0.60366249084473,0,0
"2025-09-18 20:00:00","2025-09-18 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3331965,3331965,0.51833373308182,0,0
"2025-09-18 21:00:00","2025-09-18 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2949659,2949659,0.45885875821114,0,0
"2025-09-18 22:00:00","2025-09-18 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2877040,2877040,0.44756001234055,0,0
"2025-09-18 23:00:00","2025-09-19 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2319539,2319539,0.36083251237869,0,0
"2025-09-19 00:00:00","2025-09-19 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1909956,1909956,0.29711523652077,0,0
"2025-09-19 01:00:00","2025-09-19 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1602250,1602250,0.24924725294113,0,0
"2025-09-19 02:00:00","2025-09-19 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1257552,1257552,0.19562450051308,0,0
"2025-09-19 03:00:00","2025-09-19 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1122508,1122508,0.17461650073528,0,0
"2025-09-19 04:00:00","2025-09-19 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,951351,951351,0.14799100160599,0,0
"2025-09-19 05:00:00","2025-09-19 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,826943,826943,0.12863774597645,0,0
"2025-09-19 06:00:00","2025-09-19 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,856811,856811,0.13328349590302,0,0
"2025-09-19 07:00:00","2025-09-19 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,995098,995098,0.15479449927807,0,0
